run_id,update,env_steps,loss,policy_loss,value_loss,approx_kl,entropy,gradient_norm,epochs_completed,kl_early_stop,reward,reward_status
mixed,67,68608,0.9553306102752686,-0.015329184010624886,0.8166326880455017,0.023254694417119026,-15.402713775634766,43.25569152832031,4,1.0,,not_recorded_in_source_summary
mixed,68,69632,1.228319525718689,1.6391277313232422e-07,1.074293613433838,0.03299418464303017,-15.402580261230469,44.289730072021484,1,1.0,,not_recorded_in_source_summary
mixed,69,70656,1.2321807146072388,1.7229467630386353e-07,1.0781559944152832,0.07196348905563354,-15.402460098266602,39.03650665283203,1,1.0,,not_recorded_in_source_summary
mixed,70,71680,1.230412244796753,-1.993030309677124e-07,1.0763893127441406,0.09911550581455231,-15.402318954467773,37.101627349853516,1,1.0,,not_recorded_in_source_summary
mixed,71,72704,0.992114782333374,3.3527612686157227e-08,0.8380929827690125,0.038631781935691833,-15.40217113494873,28.05014419555664,1,1.0,,not_recorded_in_source_summary
mixed,72,73728,1.2209638357162476,2.253800630569458e-07,1.0669453144073486,0.048168085515499115,-15.401827812194824,28.05620765686035,1,1.0,,not_recorded_in_source_summary
mixed,73,74752,1.2230323553085327,0.016070926561951637,1.0529515743255615,0.025162778794765472,-15.400985717773438,156.858154296875,2,1.0,,not_recorded_in_source_summary
mixed,74,75776,1.2121468782424927,-0.00473548099398613,1.0628793239593506,0.022420110180974007,-15.40030288696289,28.04326820373535,2,1.0,,not_recorded_in_source_summary
mixed,75,76800,0.9096676111221313,-0.028350617736577988,0.7840341925621033,0.020855460315942764,-15.39840030670166,48.304351806640625,5,1.0,,not_recorded_in_source_summary
mixed,76,77824,1.1468981504440308,-0.016565820202231407,1.009500503540039,0.022680191323161125,-15.396340370178223,48.749000549316406,5,1.0,,not_recorded_in_source_summary
mixed,77,78848,1.1186658143997192,-0.012349151074886322,0.9770727157592773,0.017673660069704056,-15.394220352172852,70.99706268310547,5,0.0,,not_recorded_in_source_summary
mixed,78,79872,1.1252682209014893,-0.015382586047053337,0.9867238998413086,0.02131393551826477,-15.392684936523438,53.000579833984375,4,1.0,,not_recorded_in_source_summary
mixed,79,80896,0.9769327044487,-0.015270311385393143,0.8382846117019653,0.024068279191851616,-15.391839027404785,41.980979919433594,3,1.0,,not_recorded_in_source_summary
mixed,80,81920,1.0650912523269653,-0.019670667126774788,0.9308578968048096,0.025591321289539337,-15.390398025512695,29.117225646972656,5,1.0,,not_recorded_in_source_summary
mixed,81,82944,1.10647451877594,-0.011602148413658142,0.9641810655593872,0.021082673221826553,-15.389559745788574,63.73405838012695,3,1.0,,not_recorded_in_source_summary
mixed,82,83968,1.0895715951919556,-0.017351655289530754,0.9530437588691711,0.01867395080626011,-15.387948989868164,42.44347381591797,5,0.0,,not_recorded_in_source_summary
mixed,83,84992,0.9853735566139221,-0.030260814353823662,0.8617614507675171,0.018902914598584175,-15.387290000915527,20.105955123901367,5,0.0,,not_recorded_in_source_summary
mixed,84,86016,1.0654160976409912,-0.01432177983224392,0.9258625507354736,0.033726535737514496,-15.387533187866211,23.77372169494629,3,1.0,,not_recorded_in_source_summary
mixed,85,87040,1.070994257926941,-0.009248314425349236,0.9263693690299988,0.02277267351746559,-15.387319564819336,34.10071563720703,2,1.0,,not_recorded_in_source_summary
mixed,86,88064,0.974918782711029,-0.009903140366077423,0.8309540152549744,0.02249876782298088,-15.386789321899414,55.80587387084961,3,1.0,,not_recorded_in_source_summary
mixed,87,89088,1.0122472047805786,-0.01856670342385769,0.8769517540931702,0.022208411246538162,-15.386216163635254,41.78365707397461,4,1.0,,not_recorded_in_source_summary
mixed,88,90112,0.994978666305542,-0.013923613354563713,0.8550463318824768,0.02166786789894104,-15.385594367980957,56.6868896484375,5,1.0,,not_recorded_in_source_summary
mixed,89,91136,0.9521201848983765,-0.013412772677838802,0.811684250831604,0.012939064763486385,-15.384868621826172,36.04037094116211,5,0.0,,not_recorded_in_source_summary
mixed,90,92160,0.8267858624458313,-0.024504683911800385,0.6974567174911499,0.025447655469179153,-15.383381843566895,31.292770385742188,5,1.0,,not_recorded_in_source_summary
mixed,91,93184,0.9646756649017334,-0.009639609605073929,0.8204962015151978,0.020088203251361847,-15.381912231445312,122.74626159667969,4,1.0,,not_recorded_in_source_summary
mixed,92,94208,0.946163535118103,-0.013009285554289818,0.8053744435310364,0.019823305308818817,-15.379838943481445,94.69757843017578,5,0.0,,not_recorded_in_source_summary
mixed,93,95232,0.9868348836898804,-2.2351741790771484e-08,0.833040714263916,0.0206017903983593,-15.379419326782227,28.67715072631836,1,1.0,,not_recorded_in_source_summary
mixed,94,96256,0.8782265782356262,-2.039596438407898e-07,0.7244366407394409,0.022364316508173943,-15.379011154174805,32.39686584472656,1,1.0,,not_recorded_in_source_summary
mixed,95,97280,1.0154635906219482,-1.5459954738616943e-07,0.8616766929626465,0.025677256286144257,-15.378711700439453,26.95374298095703,1,1.0,,not_recorded_in_source_summary
mixed,96,98304,1.0020262002944946,2.3655593395233154e-07,0.8482404947280884,0.02311982959508896,-15.378543853759766,19.44656753540039,1,1.0,,not_recorded_in_source_summary
mixed,97,99328,1.002422571182251,8.009374141693115e-08,0.8486391305923462,0.04771236330270767,-15.37834358215332,29.76700782775879,1,1.0,,not_recorded_in_source_summary
mixed,98,100352,0.8461268544197083,1.601874828338623e-07,0.6923458576202393,0.029194198548793793,-15.378083229064941,22.293806076049805,1,1.0,,not_recorded_in_source_summary
mixed,99,101376,0.9251635074615479,0.009705927222967148,0.7616838216781616,0.02368304878473282,-15.377376556396484,94.27621459960938,2,1.0,,not_recorded_in_source_summary
mixed,100,102400,0.8875787258148193,-0.013572381809353828,0.7473978996276855,0.01903127133846283,-15.375326156616211,42.88954162597656,5,0.0,,not_recorded_in_source_summary
mixed,101,103424,0.8828327059745789,-0.025936448946595192,0.7550355195999146,0.01894461177289486,-15.373363494873047,24.067195892333984,5,0.0,,not_recorded_in_source_summary
mixed,102,104448,0.72419273853302,-0.02283722534775734,0.5933027267456055,0.021087434142827988,-15.372722625732422,32.71347427368164,4,1.0,,not_recorded_in_source_summary
mixed,103,105472,0.929202675819397,-0.006046397611498833,0.7815220952033997,0.02088119648396969,-15.372703552246094,35.69136428833008,2,1.0,,not_recorded_in_source_summary
mixed,104,106496,0.9010147452354431,0.0063670361414551735,0.7409201264381409,0.029028955847024918,-15.372759819030762,118.19862365722656,2,1.0,,not_recorded_in_source_summary
mixed,105,107520,0.8226395845413208,-0.019223764538764954,0.6881343722343445,0.012883022427558899,-15.372896194458008,20.559505462646484,5,0.0,,not_recorded_in_source_summary
mixed,106,108544,0.6873569488525391,-0.030309908092021942,0.5639398694038391,0.0220649354159832,-15.372697830200195,20.7703914642334,4,1.0,,not_recorded_in_source_summary
mixed,107,109568,0.8260089755058289,-0.005648292601108551,0.6779288649559021,0.02269909717142582,-15.372844696044922,54.946170806884766,4,1.0,,not_recorded_in_source_summary
mixed,108,110592,0.8160578012466431,-0.021791208535432816,0.6841263771057129,0.03178701922297478,-15.372264862060547,32.82828903198242,4,1.0,,not_recorded_in_source_summary
mixed,109,111616,0.8569942712783813,1.4808028936386108e-07,0.7032743096351624,0.029569867998361588,-15.371984481811523,40.047203063964844,1,1.0,,not_recorded_in_source_summary
mixed,110,112640,0.7215265035629272,-0.0031771883368492126,0.5709887742996216,0.02586107887327671,-15.371492385864258,49.768333435058594,2,1.0,,not_recorded_in_source_summary
mixed,111,113664,0.7803407907485962,-0.014941425994038582,0.6415788531303406,0.018092775717377663,-15.370342254638672,63.95474624633789,5,0.0,,not_recorded_in_source_summary
mixed,112,114688,0.7773785591125488,-0.018807806074619293,0.64249587059021,0.01260785199701786,-15.369054794311523,30.69415855407715,5,0.0,,not_recorded_in_source_summary
mixed,113,115712,0.7493537664413452,-0.02247815579175949,0.6181548833847046,0.021556038409471512,-15.36770248413086,32.23933029174805,5,1.0,,not_recorded_in_source_summary
mixed,114,116736,0.6214232444763184,-0.02283181995153427,0.49058425426483154,0.020708482712507248,-15.367080688476562,27.205472946166992,4,1.0,,not_recorded_in_source_summary
mixed,115,117760,0.7564009428024292,-0.02006601355969906,0.6228026151657104,0.019077124074101448,-15.366435050964355,32.833919525146484,5,0.0,,not_recorded_in_source_summary
mixed,116,118784,0.722977876663208,-0.00944123137742281,0.578766405582428,0.023286204785108566,-15.365272521972656,86.85948944091797,5,1.0,,not_recorded_in_source_summary
mixed,117,119808,0.7744682431221008,0.0009110122919082642,0.6199092864990234,0.020847931504249573,-15.364797592163086,96.79203033447266,2,1.0,,not_recorded_in_source_summary
mixed,118,120832,0.634243369102478,-0.031067848205566406,0.5116736888885498,0.023178577423095703,-15.363749504089355,26.9552059173584,5,1.0,,not_recorded_in_source_summary
mixed,119,121856,0.6608806848526001,-0.029355712234973907,0.536601185798645,0.019451964646577835,-15.363521575927734,32.21659469604492,5,0.0,,not_recorded_in_source_summary
mixed,120,122880,0.6379185318946838,-0.019793756306171417,0.5040773749351501,0.02328341081738472,-15.363489151000977,39.1943359375,5,1.0,,not_recorded_in_source_summary
mixed,121,123904,0.6842293739318848,-0.013403169810771942,0.54400235414505,0.01753920130431652,-15.36302375793457,68.97554779052734,5,0.0,,not_recorded_in_source_summary
mixed,122,124928,0.5936354398727417,-0.032620418816804886,0.47263094782829285,0.01956978440284729,-15.362491607666016,33.92889404296875,5,0.0,,not_recorded_in_source_summary
mixed,123,125952,0.7427045106887817,-0.0004536546766757965,0.5895355343818665,0.02475579082965851,-15.362262725830078,87.9405746459961,2,1.0,,not_recorded_in_source_summary
mixed,124,126976,0.6193557977676392,-0.01736205816268921,0.483101487159729,0.020257987082004547,-15.361634254455566,34.81068420410156,5,1.0,,not_recorded_in_source_summary
mixed,125,128000,0.6042246222496033,-0.01717735081911087,0.46779724955558777,0.019042925909161568,-15.360469818115234,52.36208724975586,5,0.0,,not_recorded_in_source_summary
mixed,126,129024,0.6004364490509033,-0.0320005789399147,0.4788552224636078,0.022730855271220207,-15.358180046081543,20.70079803466797,5,1.0,,not_recorded_in_source_summary
mixed,127,130048,0.6494080424308777,-0.007955633103847504,0.5037941932678223,0.02733861468732357,-15.356950759887695,29.663867950439453,2,1.0,,not_recorded_in_source_summary
mixed,128,131072,0.6704035997390747,1.2293457984924316e-07,0.5168396234512329,0.023539846763014793,-15.3563871383667,27.985483169555664,1,1.0,,not_recorded_in_source_summary
mixed,129,132096,0.6158894896507263,7.636845111846924e-08,0.46233224868774414,0.028874322772026062,-15.355714797973633,43.11090850830078,1,1.0,,not_recorded_in_source_summary
mixed,130,133120,0.6259185075759888,6.705522537231445e-08,0.47236818075180054,0.027309635654091835,-15.35502815246582,25.02799415588379,1,1.0,,not_recorded_in_source_summary
mixed,131,134144,0.6277948021888733,0.006461109966039658,0.4677967131137848,0.02692088857293129,-15.353696823120117,101.92139434814453,2,1.0,,not_recorded_in_source_summary
mixed,132,135168,0.6466192007064819,-0.013815406709909439,0.506908655166626,0.035511359572410583,-15.352595329284668,27.114330291748047,2,1.0,,not_recorded_in_source_summary
mixed,133,136192,0.5920760631561279,-0.0014780350029468536,0.44003918766975403,0.023447347804903984,-15.351493835449219,63.419368743896484,2,1.0,,not_recorded_in_source_summary
mixed,134,137216,0.5272643566131592,-0.01944972760975361,0.39321619272232056,0.021024316549301147,-15.34979248046875,20.612058639526367,4,1.0,,not_recorded_in_source_summary
mixed,135,138240,0.5399311780929565,-0.028446517884731293,0.4148982763290405,0.021138887852430344,-15.347942352294922,37.91830825805664,5,1.0,,not_recorded_in_source_summary
mixed,136,139264,0.5505365133285522,-0.013153083622455597,0.41022926568984985,0.01978606916964054,-15.346029281616211,84.1139907836914,5,0.0,,not_recorded_in_source_summary
mixed,137,140288,0.4648675322532654,-0.03151203691959381,0.3429413437843323,0.01638190820813179,-15.343822479248047,39.86152267456055,5,0.0,,not_recorded_in_source_summary
mixed,138,141312,0.47849780321121216,-0.023310355842113495,0.34839069843292236,0.025000624358654022,-15.34174633026123,26.445316314697266,5,1.0,,not_recorded_in_source_summary
mixed,139,142336,0.5011359453201294,-0.011961579322814941,0.3596985936164856,0.014236189424991608,-15.339897155761719,29.39989471435547,5,0.0,,not_recorded_in_source_summary
mixed,140,143360,0.5104916095733643,-0.015120580792427063,0.37223201990127563,0.021187929436564445,-15.338018417358398,54.28998947143555,5,1.0,,not_recorded_in_source_summary
mixed,141,144384,0.4684927463531494,-0.02660375088453293,0.3417358994483948,0.015913452953100204,-15.3360595703125,32.49095153808594,5,0.0,,not_recorded_in_source_summary
mixed,142,145408,0.47365522384643555,-0.015442930161952972,0.33576053380966187,0.014651022851467133,-15.333761215209961,54.16860580444336,5,0.0,,not_recorded_in_source_summary
mixed,143,146432,0.5250252485275269,0.002024899236857891,0.3696719706058502,0.024348393082618713,-15.332841873168945,80.62004852294922,2,1.0,,not_recorded_in_source_summary
mixed,144,147456,0.47520866990089417,-0.017044633626937866,0.33894169330596924,0.021214477717876434,-15.331161499023438,44.813880920410156,4,1.0,,not_recorded_in_source_summary
mixed,145,148480,0.425193727016449,-0.03749987483024597,0.3094107210636139,0.023532535880804062,-15.328289031982422,15.90727710723877,5,1.0,,not_recorded_in_source_summary
mixed,146,149504,0.4564863443374634,-0.014486062340438366,0.31771862506866455,0.020539691671729088,-15.32537841796875,45.44506072998047,4,1.0,,not_recorded_in_source_summary
mixed,147,150528,0.47107380628585815,-0.010354612953960896,0.3281957507133484,0.02713131159543991,-15.323265075683594,72.38742065429688,4,1.0,,not_recorded_in_source_summary
mixed,148,151552,0.41860800981521606,-0.015477137640118599,0.28087398409843445,0.019088756293058395,-15.32111930847168,55.63833999633789,5,0.0,,not_recorded_in_source_summary
mixed,149,152576,0.4270845353603363,-0.027702204883098602,0.3015904426574707,0.023347551003098488,-15.319631576538086,26.668212890625,4,1.0,,not_recorded_in_source_summary
mixed,150,153600,0.4037618041038513,-0.015864383429288864,0.26644226908683777,0.023441992700099945,-15.318389892578125,45.135013580322266,4,1.0,,not_recorded_in_source_summary
